"id","species","forest","block","treatment","leaf1.thickness","leaf2.thickness","leaf3.thickness","leaf.humid.w","leaf.dry.w","petiole.humid.w","petiole.dry.w","stem.humid.w","stem.dry.w","total.root.humid.w","subs.root.humid.w","subs.root.dry.w","leaf.area","petiole.area","stem.length","root.length","root.volume","leaf.P (non-corrigé)","leaf.P","leaf.C","leaf.N","AMF.colo","organ","Length_cm","ProjArea_cm2","SurfArea_cm2","AvgDiam_mm","LenPerVol_cm.m3_Healthy","RootVolume_cm3_Disease","Tips","Forks","Crossings","0<.L.<=0.1000000","0.1000000<.L.<=0.2000000","0.2000000<.L.<=0.3000000","0.3000000<.L.<=0.4000000","0.4000000<.L.<=0.5000000","0.5000000<.L.<=0.6000000","0.6000000<.L.<=0.7000000","0.7000000<.L.<=0.8000000","0.8000000<.L.<=0.9000000","0.9000000<.L.<=1.0000000","1.0000000<.L.<=1.1000000","1.1000000<.L.<=1.2000000","1.2000000<.L.<=1.3000000","1.3000000<.L.<=1.4000000","1.4000000<.L.<=1.5000000","1.5000000<.L.<=1.6000000","1.6000000<.L.<=1.7000000","1.7000000<.L.<=1.8000000","1.8000000<.L.<=1.9000000","1.9000000<.L.<=2.0000000","2.0000000<.L.<=2.1000000","2.1000000<.L.<=2.2000000","2.2000000<.L.<=2.3000000","2.3000000<.L.<=2.4000000","2.4000000<.L.<=2.5000000","2.5000000<.L.<=2.6000000","2.6000000<.L.<=2.7000000","2.7000000<.L.<=2.8000000","2.8000000<.L.<=2.9000000",".L.>2.9000000","0<.SA.<=0.1000000","0.1000000<.SA.<=0.2000000","0.2000000<.SA.<=0.3000000","0.3000000<.SA.<=0.4000000","0.4000000<.SA.<=0.5000000","0.5000000<.SA.<=0.6000000","0.6000000<.SA.<=0.7000000","0.7000000<.SA.<=0.8000000","0.8000000<.SA.<=0.9000000","0.9000000<.SA.<=1.0000000","1.0000000<.SA.<=1.1000000","1.1000000<.SA.<=1.2000000","1.2000000<.SA.<=1.3000000","1.3000000<.SA.<=1.4000000","1.4000000<.SA.<=1.5000000","1.5000000<.SA.<=1.6000000","1.6000000<.SA.<=1.7000000","1.7000000<.SA.<=1.8000000","1.8000000<.SA.<=1.9000000","1.9000000<.SA.<=2.0000000","2.0000000<.SA.<=2.1000000","2.1000000<.SA.<=2.2000000","2.2000000<.SA.<=2.3000000","2.3000000<.SA.<=2.4000000","2.4000000<.SA.<=2.5000000","2.5000000<.SA.<=2.6000000","2.6000000<.SA.<=2.7000000","2.7000000<.SA.<=2.8000000","2.8000000<.SA.<=2.9000000",".SA.>2.9000000","0<.PA.<=0.1000000","0.1000000<.PA.<=0.2000000","0.2000000<.PA.<=0.3000000","0.3000000<.PA.<=0.4000000","0.4000000<.PA.<=0.5000000","0.5000000<.PA.<=0.6000000","0.6000000<.PA.<=0.7000000","0.7000000<.PA.<=0.8000000","0.8000000<.PA.<=0.9000000","0.9000000<.PA.<=1.0000000","1.0000000<.PA.<=1.1000000","1.1000000<.PA.<=1.2000000","1.2000000<.PA.<=1.3000000","1.3000000<.PA.<=1.4000000","1.4000000<.PA.<=1.5000000","1.5000000<.PA.<=1.6000000","1.6000000<.PA.<=1.7000000","1.7000000<.PA.<=1.8000000","1.8000000<.PA.<=1.9000000","1.9000000<.PA.<=2.0000000","2.0000000<.PA.<=2.1000000","2.1000000<.PA.<=2.2000000","2.2000000<.PA.<=2.3000000","2.3000000<.PA.<=2.4000000","2.4000000<.PA.<=2.5000000","2.5000000<.PA.<=2.6000000","2.6000000<.PA.<=2.7000000","2.7000000<.PA.<=2.8000000","2.8000000<.PA.<=2.9000000",".PA.>2.9000000","0<.V.<=0.1000000","0.1000000<.V.<=0.2000000","0.2000000<.V.<=0.3000000","0.3000000<.V.<=0.4000000","0.4000000<.V.<=0.5000000","0.5000000<.V.<=0.6000000","0.6000000<.V.<=0.7000000","0.7000000<.V.<=0.8000000","0.8000000<.V.<=0.9000000","0.9000000<.V.<=1.0000000","1.0000000<.V.<=1.1000000","1.1000000<.V.<=1.2000000","1.2000000<.V.<=1.3000000","1.3000000<.V.<=1.4000000","1.4000000<.V.<=1.5000000","1.5000000<.V.<=1.6000000","1.6000000<.V.<=1.7000000","1.7000000<.V.<=1.8000000","1.8000000<.V.<=1.9000000","1.9000000<.V.<=2.0000000","2.0000000<.V.<=2.1000000","2.1000000<.V.<=2.2000000","2.2000000<.V.<=2.3000000","2.3000000<.V.<=2.4000000","2.4000000<.V.<=2.5000000","2.5000000<.V.<=2.6000000","2.6000000<.V.<=2.7000000","2.7000000<.V.<=2.8000000","2.8000000<.V.<=2.9000000",".V.>2.9000000","0<.T.<=0.1000000","0.1000000<.T.<=0.2000000","0.2000000<.T.<=0.3000000","0.3000000<.T.<=0.4000000","0.4000000<.T.<=0.5000000","0.5000000<.T.<=0.6000000","0.6000000<.T.<=0.7000000","0.7000000<.T.<=0.8000000","0.8000000<.T.<=0.9000000","0.9000000<.T.<=1.0000000","1.0000000<.T.<=1.1000000","1.1000000<.T.<=1.2000000","1.2000000<.T.<=1.3000000","1.3000000<.T.<=1.4000000","1.4000000<.T.<=1.5000000","1.5000000<.T.<=1.6000000","1.6000000<.T.<=1.7000000","1.7000000<.T.<=1.8000000","1.8000000<.T.<=1.9000000","1.9000000<.T.<=2.0000000","2.0000000<.T.<=2.1000000","2.1000000<.T.<=2.2000000","2.2000000<.T.<=2.3000000","2.3000000<.T.<=2.4000000","2.4000000<.T.<=2.5000000","2.5000000<.T.<=2.6000000","2.6000000<.T.<=2.7000000","2.7000000<.T.<=2.8000000","2.8000000<.T.<=2.9000000",".T.>2.9000000","total.root.dry.w","abov.dry.w","total.w","sla","ldmc","srl","r2s","b2a","thick","ld","CN","rd","tips","bran","length.1mm","diam.1mm"
"32","AS","FT","2","IFM",0.115,0.11,0.1,0.7546,0.2899,0.065,0.0227,0.6701,0.2949,1.6844,1.2881,0.3826,85.238,0.986,11.834,1010.531,0.908,0.0271,0.09033333333,45.13,2.5293,0,"Root",1010.531,34.1892,107.4085,0.3383,1010.531,0.908,1606,4967,618,36.5868,224.2297,405.8593,210.6907,66.0482,28.2629,12.356,5.7259,3.8276,2.2908,1.082,1.3082,0.6454,0.3204,0.3633,0.2443,0.387,0.0069,0.0438,0,0.3615,0.4679,0.9076,0.3177,0.7361,1.0927,0.0908,0.3459,0.6264,5.2013,0.8258,11.9175,32.6765,22.6557,9.2081,4.8478,2.526,1.3456,1.0216,0.6837,0.3551,0.4748,0.2549,0.1334,0.1655,0.117,0.2017,0.0038,0.0248,0,0.2319,0.3164,0.6399,0.2377,0.566,0.8734,0.0766,0.301,0.5612,5.5605,0.2629,3.7935,10.4013,7.2115,2.931,1.5431,0.8041,0.4283,0.3252,0.2176,0.113,0.1511,0.0811,0.0425,0.0527,0.0372,0.0642,0.0012,0.0079,0,0.0738,0.1007,0.2037,0.0757,0.1802,0.278,0.0244,0.0958,0.1787,1.77,0.0017,0.0513,0.2118,0.1949,0.1026,0.0663,0.0412,0.0252,0.0217,0.0163,0.0093,0.0137,0.008,0.0044,0.006,0.0045,0.0084,2e-04,0.0011,0,0.0118,0.017,0.0359,0.0142,0.0346,0.0556,0.0051,0.0209,0.04,0.4798,551,567,317,88,56,14,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.500311652821986,0.6075,1.10781165282199,0.0294025526043463,0.384177047442354,20.1980304536211,85.3921750887274,0.823558276250183,0.108333333333333,3.18527653213752e-06,17.8428814296446,1.81486878204508e-06,158.926346643497,491.523763249222,995.8779,0.274825051344146
"33","AS","FT","2","IFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","AS","FT","2","IFT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","AS","FT","2","NIR",0.1,0.1025,0.095,0.7535,0.2794,0.0702,0.0235,0.5293,0.2409,1.95,1.5959,0.4311,98.731,1.145,11.311,1034.53,1.101,0.0303,0.101,45.29,2.6083,0,"Root",1034.5296,38.0853,119.6484,0.3681,1034.5296,1.101,1676,4450,511,27.1788,141.7749,414.6541,257.7365,84.051,45.4521,28.657,9.477,5.6456,2.733,1.9319,1.7862,0.5966,0.7814,0.6313,0.0656,0.4449,0.1722,0.7564,0.5918,0.7412,0.3503,0.2572,0.7194,0.7825,0.3181,0.026,0.4196,0.568,5.0561,0.59,7.6481,33.9097,27.7349,11.7465,7.8902,5.8801,2.2313,1.5064,0.8156,0.6437,0.65,0.2346,0.3331,0.288,0.031,0.2358,0.0945,0.4369,0.361,0.4759,0.2393,0.1829,0.531,0.5994,0.2521,0.0218,0.3636,0.5064,5.5339,0.1878,2.4345,10.7938,8.8283,3.739,2.5115,1.8717,0.7102,0.4795,0.2596,0.2049,0.2069,0.0747,0.106,0.0917,0.0099,0.0751,0.0301,0.1391,0.1149,0.1515,0.0762,0.0582,0.169,0.1908,0.0803,0.0069,0.1157,0.1612,1.7615,0.0012,0.0334,0.2232,0.2389,0.1312,0.1093,0.0962,0.0419,0.032,0.0194,0.0171,0.0188,0.0073,0.0113,0.0105,0.0012,0.0099,0.0041,0.0201,0.0175,0.0243,0.013,0.0103,0.0312,0.0365,0.0159,0.0015,0.0251,0.0359,0.4861,509,507,442,139,46,16,10,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52675292938154,0.5438,1.07055292938154,0.0353367931281317,0.370802919708029,19.6397578882882,91.4622933427637,0.968651948108753,0.0991666666666667,3.50423198520639e-06,17.3638001763601,2.0901639812287e-06,162.005935062299,430.147023285937,1017.36,0.307116448454824
"41","AS","FM","2","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","AS","FM","2","IFT",0.11,0.11,0,0.5002,0.1729,0.0388,0.0123,0.474,0.195,0.818,0.6342,0.1502,57.673,0.571,10.883,454.523,0.481,0.0255,0.085,45.02,2.9578,0,"Root",454.5225,16.676,52.3891,0.3669,454.5225,0.481,832,1986,179,17.7279,83.0285,156.695,104.6027,49.8882,17.014,7.2017,3.9587,2.8358,1.0101,1.0407,0.6379,1.2543,0.8092,0.5659,1.2226,0.3442,0,0.4285,0.057,0.1386,0.0918,0.1058,0.8004,0.1936,0.1645,0.3178,0.5447,0.4317,1.2861,0.3969,4.4122,12.6521,11.3901,6.9726,2.9114,1.4744,0.9333,0.7536,0.2993,0.3431,0.229,0.4812,0.3404,0.2578,0.5972,0.1801,0,0.2492,0.0347,0.0894,0.062,0.0756,0.5906,0.1491,0.1325,0.2642,0.4642,0.3875,1.2454,0.1263,1.4044,4.0273,3.6256,2.2194,0.9267,0.4693,0.2971,0.2399,0.0953,0.1092,0.0729,0.1532,0.1083,0.0821,0.1901,0.0573,0,0.0793,0.011,0.0285,0.0197,0.0241,0.188,0.0474,0.0422,0.0841,0.1478,0.1233,0.3964,8e-04,0.019,0.0823,0.0993,0.0779,0.0397,0.0241,0.0175,0.016,0.0071,0.009,0.0065,0.0147,0.0114,0.0093,0.0232,0.0075,0,0.0115,0.0017,0.0046,0.0033,0.0043,0.0347,0.0091,0.0085,0.0175,0.0315,0.0277,0.0961,248,272,227,62,10,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193730053610848,0.3802,0.573930053610848,0.0333562753036437,0.345661735305878,23.4616669705267,41.7644950840761,0.509547747529848,0.11,3.66919028340081e-06,15.2207721955507,2.48283625093193e-06,183.049042622706,436.941584914295,443.9626,0.297216274524025
"43","AS","FM","2","IFB",0.115,0.115,0.1175,0.9461,0.3101,0.0908,0.028,0.494,0.2042,1.844,1.531,0.387,97.707,1.386,10.211,961.387,0.876,0.0254,0.08466666667,48.04,3.4311,0,"Root",961.3868,32.7384,102.8508,0.3405,961.3868,0.876,1857,4780,551,52.8469,272.3605,329.936,148.9867,58.4048,30.9417,23.7936,15.2228,8.929,3.6011,2.0798,1.2134,0.5316,0.635,0.2775,0.0933,0.3493,0.0725,0.564,0.765,1.0602,1.0088,0.647,0.3307,0.2515,0.5803,0.7818,1.0059,0.0902,3.8349,1.2377,14.2434,26.3743,16.0397,8.1871,5.3355,4.914,3.6136,2.3668,1.0629,0.6915,0.4371,0.2084,0.2701,0.128,0.0452,0.1795,0.0397,0.3262,0.4718,0.6769,0.6725,0.4577,0.2454,0.1948,0.4618,0.6475,0.8706,0.0807,4.4839,0.394,4.5338,8.3952,5.1056,2.606,1.6983,1.5642,1.1502,0.7534,0.3383,0.2201,0.1391,0.0663,0.086,0.0407,0.0144,0.0571,0.0126,0.1038,0.1502,0.2155,0.2141,0.1457,0.0781,0.062,0.147,0.2061,0.2771,0.0257,1.4273,0.0026,0.0604,0.1698,0.1382,0.0917,0.0734,0.0809,0.0683,0.05,0.025,0.0183,0.0125,0.0065,0.0092,0.0047,0.0017,0.0073,0.0017,0.015,0.0232,0.0344,0.0357,0.0258,0.0145,0.012,0.0292,0.0427,0.06,0.0058,0.4252,628,682,419,85,17,13,6,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.466118876551274,0.5423,1.00841887655127,0.0315082231538214,0.327766620864602,20.6253607902156,94.1520908823817,0.859522176933936,0.115833333333333,3.64970251531764e-06,14.0013406779167,1.87934890447124e-06,193.158426315313,497.198318679158,945.0231,0.274405456332232
"44","AS","FM","2","IFM",0.125,0.125,0.095,0.7525,0.3383,0.0478,0.0197,0.7065,0.3275,2.1564,1.7945,0.5765,78.999,0.8,10.378,1077.49,1.002,0.0164,0.05466666667,44.83,2.2492,0,"Root",1077.4902,37.0826,116.4984,0.3442,1077.4902,1.002,1830,5332,585,58.8256,280.4873,405.2829,160.6552,69.8398,36.2239,20.767,11.6774,7.3331,5.1978,2.9243,2.8508,1.6316,1.707,0.3726,0.3375,0.0573,0.1552,0.6358,0.3742,0.9917,1.1519,0.5711,0.6779,0.1489,0.6105,0.0346,0.7113,0.6166,4.6447,1.3667,14.9121,32.2828,17.3262,9.7515,6.2337,4.2817,2.7496,1.9464,1.5527,0.9622,1.0265,0.6353,0.7247,0.1735,0.1645,0.0297,0.084,0.3713,0.2283,0.6298,0.785,0.403,0.4959,0.1148,0.492,0.0291,0.6127,0.5536,6.0796,0.435,4.7467,10.2759,5.5151,3.104,1.9843,1.3629,0.8752,0.6195,0.4942,0.3063,0.3267,0.2022,0.2307,0.0552,0.0524,0.0094,0.0267,0.1182,0.0727,0.2005,0.2499,0.1283,0.1579,0.0365,0.1566,0.0093,0.195,0.1762,1.9352,0.0028,0.0642,0.2071,0.1496,0.1089,0.0856,0.0704,0.0516,0.0412,0.0369,0.0252,0.0294,0.0197,0.0245,0.0064,0.0064,0.0012,0.0036,0.0173,0.0111,0.0318,0.0426,0.0226,0.0289,0.007,0.0316,0.0019,0.042,0.0396,0.6473,667,667,397,61,16,13,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.692763778211201,0.6855,1.3782637782112,0.0233517587939698,0.449568106312292,15.5534979438765,103.824436307574,1.01059632124172,0.115,2.68545226130653e-06,19.9315312110973,1.44638047125859e-06,169.839163240494,494.853780545527,1056.29,0.272030521921063
"45","AS","FM","2","NIR",0.135,0.115,0.12,2.783,1.0391,0.3294,0.1106,1.0147,0.4632,5.5695,4.6655,1.1251,273.008,4.424,11.36,2072.002,3.299,0.0373,0.1243333333,44.89,2.9763,0,"Root",2072.0019,93.2979,293.1041,0.4503,2072.0019,3.299,3358,16395,1061,77.4417,235.5669,618.26,484.6364,241.8532,127.1792,72.989,45.6515,40.5912,32.7392,20.7527,18.4264,10.8365,8.0241,5.0437,4.0826,2.8974,3.1731,2.5768,2.5416,1.5362,1.5092,1.1954,0.4965,0.8159,1.2288,0.7663,1.5115,0.7685,6.8127,1.6277,12.5961,50.4743,52.7171,33.9414,21.9516,14.9659,10.7907,10.8402,9.7876,6.8331,6.6282,4.2483,3.3998,2.3049,1.99,1.509,1.7572,1.4907,1.5559,0.9898,1.0212,0.8425,0.3664,0.6301,0.9829,0.6342,1.3032,0.6832,8.5727,0.5181,4.0095,16.0665,16.7804,10.8039,6.9874,4.7638,3.4348,3.4505,3.1155,2.175,2.1098,1.3523,1.0822,0.7337,0.6334,0.4803,0.5593,0.4745,0.4952,0.3151,0.3251,0.2682,0.1166,0.2006,0.3129,0.2019,0.4148,0.2175,2.7288,0.0032,0.0546,0.3317,0.4592,0.3808,0.3023,0.2447,0.2032,0.2306,0.2331,0.1791,0.1898,0.1326,0.1147,0.0838,0.0772,0.0626,0.0774,0.0686,0.0758,0.0508,0.055,0.0473,0.0215,0.0387,0.0626,0.0418,0.0894,0.0483,0.9016,1676,682,591,246,85,32,19,7,9,5,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.34310244346801,1.6129,2.95600244346801,0.0262735059185834,0.373374056773266,15.4269840701794,182.394542253521,0.832725180400527,0.123333333333333,3.24039906329195e-06,15.0824849645533,2.45625344220333e-06,162.065480631775,791.263714996414,1976.9083,0.348758510953695
"51","AS","FB","2","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","AS","FB","2","IFT",0.085,0.0875,0,0.1851,0.1045,0.0122,0.0044,0.1298,0.054,0.2225,0.165,0.0586,21.928,0.244,7.695,168.932,0.138,0.018,0.06,46.74,1.9004,0,"Root",168.9324,5.4546,17.1362,0.3229,168.9324,0.138,325,572,46,6.479,52.2575,63.5858,22.3267,10.4267,3.3549,1.4748,0.4954,2.0619,1.3291,0.8726,0.4184,0.9665,0.6038,0.8215,0.9072,0.5082,0.0446,0.0034,0,0,0,0,0,0,0,0,0,0,0,0.156,2.7623,4.9534,2.4203,1.4542,0.5736,0.3046,0.1162,0.5562,0.3947,0.2889,0.1484,0.3802,0.2609,0.3753,0.4401,0.2619,0.0243,0.002,0,0,0,0,0,0,0,0,0,0,0,0.0497,0.8793,1.5767,0.7704,0.4629,0.1826,0.097,0.037,0.1771,0.1256,0.0919,0.0472,0.121,0.083,0.1195,0.1401,0.0834,0.0077,6e-04,0,0,0,0,0,0,0,0,0,0,0,3e-04,0.0118,0.0311,0.021,0.0162,0.0078,0.005,0.0022,0.0119,0.0093,0.0076,0.0042,0.0119,0.009,0.0136,0.017,0.0107,0.0011,1e-04,0,0,0,0,0,0,0,0,0,0,0,62,91,102,46,14,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790212121212121,0.1629,0.241921212121212,0.0209837320574163,0.564559697460832,21.3780572918664,21.9534762833008,0.485090313819596,0.08625,1.80984688995215e-06,24.5948221427068,1.74636652989224e-06,192.385101697725,338.597778987995,163.7918,0.261038769950632
"53","AS","FB","2","IFM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","AS","FB","2","IFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","AS","FB","2","NIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","AS","FT","4","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","AS","FT","4","IFM",0.0975,0.0825,0.0875,0.4661,0.1941,0.0357,0.0127,0.4004,0.1595,1.6097,1.2016,0.2963,50.842,0.641,7.797,685.839,0.8,0.0207,0.069,44.15,3.0596,0,"Root",685.8386,26.4266,83.0216,0.3853,685.8386,0.8,1192,3102,247,49.1417,166.045,164.0392,127.6779,76.4821,33.5136,18.6664,11.3279,8.5336,8.0198,5.6846,3.8825,2.022,1.4955,1.3485,1.1155,0.5758,0.2632,0.1723,0.1568,0.0929,0,0.0456,0.0938,0.0111,0.0135,0.232,0.0215,0.0188,5.0963,1.1587,8.5247,13.1912,13.9371,10.7558,5.7623,3.8442,2.6691,2.2835,2.3945,1.878,1.3874,0.7908,0.6368,0.6165,0.5406,0.2981,0.1456,0.1,0.0971,0.0599,0,0.0575,0.069,0.0086,0.0109,0.1905,0.0185,0.0169,5.4722,0.3688,2.7135,4.1989,4.4363,3.4237,1.8342,1.2236,0.8496,0.7269,0.7622,0.5978,0.4416,0.2517,0.2027,0.1962,0.1721,0.0949,0.0464,0.0318,0.0309,0.0191,0,0.0183,0.022,0.0027,0.0035,0.0606,0.0059,0.0054,1.7418,0.0024,0.0356,0.0854,0.1218,0.1209,0.079,0.0631,0.0501,0.0487,0.0569,0.0494,0.0395,0.0246,0.0216,0.0224,0.0209,0.0123,0.0064,0.0046,0.0048,0.0031,0,0.0033,0.004,5e-04,7e-04,0.0124,0.0013,0.0012,0.4682,488,379,220,68,17,10,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.396932514980027,0.3663,0.763232514980027,0.0261937145801133,0.41643424157906,17.2784786863457,87.9619084263178,1.08362684952232,0.0891666666666667,2.33560621672677e-06,14.4299908484769,2.01545595235567e-06,173.801723144936,452.292739258047,663.4472,0.303583736580695
"93","AS","FT","4","IFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
