"unik","id","forest","block","treatment","id_seedling","type","neg","arb","ves","coil","hyp.amf","endo","pres"
"4304","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",1,0,0,0,0,0,"0"
"4305","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",NA,0,2,0,0,0,"1"
"4306","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",1,0,0,0,0,0,"0"
"4307","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",NA,0,1,0,0,0,"1"
"4308","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",1,0,0,0,0,0,"0"
"4309","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",NA,0,2,0,0,0,"1"
"4310","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",1,0,0,0,0,0,"0"
"4311","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",1,0,0,0,0,0,"0"
"4312","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","M",NA,0,1,0,0,0,"1"
"4313","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,0,1,"1"
"4314","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4315","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,2,0,0,0,"1"
"4316","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4317","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,2,0,0,0,"1"
"4318","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,0,1,"1"
"4319","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4320","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4321","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4322","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4323","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,0,0,"1"
"4324","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,2,0,0,0,"1"
"4325","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,0,0,"1"
"4326","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,0,0,"1"
"4327","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4328","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4329","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4330","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4331","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4332","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,0,1,"1"
"4333","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4334","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4335","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,0,2,"1"
"4336","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4337","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,0,0,"1"
"4338","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,1,0,"1"
"4339","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4340","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4341","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,0,0,"1"
"4342","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,1,0,1,1,"1"
"4343","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4344","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4345","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4346","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,1,0,"1"
"4347","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4348","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4349","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4350","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",1,0,0,0,0,0,"0"
"4351","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,1,0,"1"
"4352","M-FM7-IR-IFM-AS-194","Mixed","7","Mixed inoculant","194","G",NA,0,0,0,0,1,"1"
"4353","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4354","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4355","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4356","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4357","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4358","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4359","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4360","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4361","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4362","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4363","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4364","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,2,"1"
"4365","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,0,0,3,"1"
"4366","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4367","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4368","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,0,0,3,"1"
"4369","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,1,1,"1"
"4370","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,2,0,0,0,"1"
"4371","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4372","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,0,0,1,"1"
"4373","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4374","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4375","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4376","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4377","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4378","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,2,0,1,0,"1"
"4379","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4380","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4381","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,0,0,"1"
"4382","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",1,0,0,0,0,0,"0"
"4383","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,0,2,0,"1"
"4384","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,1,2,0,"1"
"4385","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,1,2,0,"1"
"4386","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,0,1,2,0,"1"
"4387","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","P",NA,0,1,0,1,0,"1"
"4388","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4389","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4390","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4391","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4392","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4393","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4394","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4395","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4396","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4397","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4398","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4399","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4400","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4401","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4402","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4403","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4404","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4405","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4406","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4407","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4408","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4409","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4410","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4411","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4412","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4413","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4414","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,1,"1"
"4415","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4416","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4417","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4418","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4419","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4420","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4421","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4422","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,1,"1"
"4423","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4424","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4425","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4426","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4427","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4428","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4429","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4430","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4431","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4432","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,1,0,0,0,"1"
"4433","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4434","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4435","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4436","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",NA,0,0,0,0,1,"1"
"4437","M-FT10-IR-IFB-AS-273","Temperate","10","Boreal inoculant","273","M",1,0,0,0,0,0,"0"
"4438","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4439","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4440","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4441","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4442","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4443","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4444","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4445","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4446","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4447","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4448","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4449","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4450","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,2,0,0,0,"1"
"4451","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4452","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,1,0,"1"
"4453","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4454","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,2,0,1,0,"1"
"4455","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4456","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4457","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4458","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,1,0,"1"
"4459","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4460","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4461","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4462","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,2,"1"
"4463","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4464","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,2,"1"
"4465","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4466","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4467","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4468","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4469","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,2,0,1,2,0,"1"
"4470","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,1,0,3,2,0,"1"
"4471","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,2,2,0,"1"
"4472","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4473","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4474","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,2,0,2,0,"1"
"4475","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4476","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4477","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4478","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,1,1,"1"
"4479","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4480","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4481","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4482","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4483","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4484","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4485","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,1,0,0,0,"1"
"4486","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4487","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4488","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",1,0,0,0,0,0,"0"
"4489","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4490","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","P",NA,0,0,0,0,1,"1"
"4491","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4492","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4493","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,2,"1"
"4494","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,1,1,1,"1"
"4495","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,1,1,1,"1"
"4496","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,1,1,1,0,"1"
"4497","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4498","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4499","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4500","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4501","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,1,1,"1"
"4502","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,1,1,1,1,"1"
"4503","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,2,0,0,0,"1"
"4504","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4505","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4506","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4507","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4508","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4509","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4510","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4511","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,1,0,0,0,"1"
"4512","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4513","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4514","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4515","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4516","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4517","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4518","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4519","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4520","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,2,0,0,1,"1"
"4521","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4522","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4523","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4524","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4525","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4526","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4527","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4528","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4529","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4530","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4531","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4532","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4533","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4534","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4535","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4536","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4537","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",NA,0,0,0,0,1,"1"
"4538","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4539","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4540","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
"4541","M-FT10-IR-IFM-AS-272","Temperate","10","Mixed inoculant","272","M",1,0,0,0,0,0,"0"
